benchmark,machine,repetition,test,result
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"stack",0
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"stackmmap",3.996912
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"str",16490.74508
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"stream",11.959889
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"tsearch",15.888547
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"vecmath",873.267604
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"vm",31413.696613
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"vm-rw",110.532884
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"vm-splice",483932.653691
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,3,"zero",538272.4232
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"af-alg",6906.580165
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"atomic",557182.320329
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"bigheap",34528.567564
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"brk",637569.103405
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"bsearch",320.981802
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"cache",4.900001
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"cpu",196.694203
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"crypt",107.517845
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"full",156768.021365
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"heapsort",3.699999
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"hsearch",3403.804382
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"icache",883.517911
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"lockbus",1521360.461292
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"longjmp",37178.374784
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"lsearch",7.200055
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"malloc",2455828.396086
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"matrix",4173.826769
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"memcpy",1024.348982
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"mincore",38686.0294
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"mmap",0.896055
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"mremap",16.598272
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"msync",39.536899
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"nop",170993.767888
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,,372934.634065
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"numa",80.795467
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"oom-pipe",0
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"opcode",746.412071
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"qsort",6.900013
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"remap",312.341967
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"resources",1011.758823
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"rmap",1042.175671
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"shm",119.446496
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"shm-sysv",791.277732
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"stack",0
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"stackmmap",3.898683
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"str",16233.526561
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"stream",12.090684
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"tsearch",14.784511
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"vecmath",875.597182
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"vm",31415.539184
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"vm-rw",109.909115
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"vm-splice",517761.375103
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,4,"zero",544563.203032
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"af-alg",6975.270538
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"atomic",553726.381349
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"bigheap",34138.450304
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"brk",636152.25685
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"bsearch",320.026141
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"cache",4.500008
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"cpu",202.103312
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"crypt",107.435989
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"full",149127.935539
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"heapsort",3.700008
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"hsearch",3358.616496
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"icache",878.343793
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"lockbus",1517044.022144
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"longjmp",84121.774169
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"lsearch",7.200058
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"malloc",2423975.952583
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"matrix",4188.825966
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"memcpy",1028.304315
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"mincore",37923.676676
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"mmap",0.997735
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"mremap",16.598423
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"msync",37.502737
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"nop",171633.552171
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,,377538.621451
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"numa",81.995852
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"oom-pipe",0
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"opcode",751.08032
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"qsort",7.000016
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"remap",314.90534
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"resources",202.729965
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"rmap",332.114379
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"shm",115.007362
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"shm-sysv",126.784457
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"stack",0
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"stackmmap",3.899097
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"str",16548.510868
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"stream",12.046254
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"tsearch",14.769144
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"vecmath",871.440475
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"vm",31415.673686
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"vm-rw",109.81701
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"vm-splice",511744.308608
stressng,dl360.quiho-ivotron.emulab-net.utahddc.geniracks.net,5,"zero",545147.173192
stressng,dwill.soe.ucsc.edu,1,"af-alg",12987.988393
stressng,dwill.soe.ucsc.edu,1,"atomic",652489.93344
stressng,dwill.soe.ucsc.edu,1,"bigheap",43369.2053
stressng,dwill.soe.ucsc.edu,1,"brk",696114.986767
stressng,dwill.soe.ucsc.edu,1,"bsearch",373.361352
stressng,dwill.soe.ucsc.edu,1,"cache",11.700018
stressng,dwill.soe.ucsc.edu,1,"cpu",223.661873
stressng,dwill.soe.ucsc.edu,1,"crypt",123.723588
stressng,dwill.soe.ucsc.edu,1,"full",229401.688325
stressng,dwill.soe.ucsc.edu,1,"heapsort",4.299987
stressng,dwill.soe.ucsc.edu,1,"hsearch",3993.224754
stressng,dwill.soe.ucsc.edu,1,"icache",1020.424386
stressng,dwill.soe.ucsc.edu,1,"lockbus",1966163.330117
stressng,dwill.soe.ucsc.edu,1,"longjmp",98041.764137
stressng,dwill.soe.ucsc.edu,1,"lsearch",8.400023
stressng,dwill.soe.ucsc.edu,1,"malloc",2624357.898803
stressng,dwill.soe.ucsc.edu,1,"matrix",4853.826732
stressng,dwill.soe.ucsc.edu,1,"memcpy",1242.39923
stressng,dwill.soe.ucsc.edu,1,"mincore",46617.848935
stressng,dwill.soe.ucsc.edu,1,"mmap",1.198744
stressng,dwill.soe.ucsc.edu,1,"mremap",46.196516
stressng,dwill.soe.ucsc.edu,1,"msync",26.957744
stressng,dwill.soe.ucsc.edu,1,"nop",199058.776655
stressng,dwill.soe.ucsc.edu,1,,466211.800497
stressng,dwill.soe.ucsc.edu,1,"numa",167.994909
stressng,dwill.soe.ucsc.edu,1,"oom-pipe",0
stressng,dwill.soe.ucsc.edu,1,"opcode",1580.606972
stressng,dwill.soe.ucsc.edu,1,"qsort",8.099989
stressng,dwill.soe.ucsc.edu,1,"remap",378.639642
stressng,dwill.soe.ucsc.edu,1,"resources",394.765915
stressng,dwill.soe.ucsc.edu,1,"rmap",443.142386
stressng,dwill.soe.ucsc.edu,1,"shm",195.259838
stressng,dwill.soe.ucsc.edu,1,"shm-sysv",579.982549
stressng,dwill.soe.ucsc.edu,1,"stack",0
stressng,dwill.soe.ucsc.edu,1,"stackmmap",2.225052
stressng,dwill.soe.ucsc.edu,1,"str",19026.902976
stressng,dwill.soe.ucsc.edu,1,"stream",48.723869
stressng,dwill.soe.ucsc.edu,1,"tsearch",18.662641
stressng,dwill.soe.ucsc.edu,1,"vecmath",1014.171299
stressng,dwill.soe.ucsc.edu,1,"vm",34690.082909
stressng,dwill.soe.ucsc.edu,1,"vm-rw",163.213251
stressng,dwill.soe.ucsc.edu,1,"vm-splice",582234.31954
stressng,dwill.soe.ucsc.edu,1,"zero",723339.983773
stressng,dwill.soe.ucsc.edu,2,"af-alg",13291.192512
stressng,dwill.soe.ucsc.edu,2,"atomic",661120.481144
stressng,dwill.soe.ucsc.edu,2,"bigheap",44775.291656
stressng,dwill.soe.ucsc.edu,2,"brk",697686.176448
stressng,dwill.soe.ucsc.edu,2,"bsearch",371.042614
stressng,dwill.soe.ucsc.edu,2,"cache",11.600013
stressng,dwill.soe.ucsc.edu,2,"cpu",224.791473
stressng,dwill.soe.ucsc.edu,2,"crypt",123.971451
stressng,dwill.soe.ucsc.edu,2,"full",230789.640196
stressng,dwill.soe.ucsc.edu,2,"heapsort",4.399986
stressng,dwill.soe.ucsc.edu,2,"hsearch",4026.8024
stressng,dwill.soe.ucsc.edu,2,"icache",1007.737508
stressng,dwill.soe.ucsc.edu,2,"lockbus",1974867.962577
stressng,dwill.soe.ucsc.edu,2,"longjmp",98266.855372
stressng,dwill.soe.ucsc.edu,2,"lsearch",8.300036
stressng,dwill.soe.ucsc.edu,2,"malloc",2621831.837649
stressng,dwill.soe.ucsc.edu,2,"matrix",4844.832458
stressng,dwill.soe.ucsc.edu,2,"memcpy",1263.369939
stressng,dwill.soe.ucsc.edu,2,"mincore",46262.330152
stressng,dwill.soe.ucsc.edu,2,"mmap",1.199082
stressng,dwill.soe.ucsc.edu,2,"mremap",46.397369
stressng,dwill.soe.ucsc.edu,2,"msync",25.903264
stressng,dwill.soe.ucsc.edu,2,"nop",198753.794142
stressng,dwill.soe.ucsc.edu,2,,461980.831591
stressng,dwill.soe.ucsc.edu,2,"numa",167.787971
stressng,dwill.soe.ucsc.edu,2,"oom-pipe",0
stressng,dwill.soe.ucsc.edu,2,"opcode",1587.998713
stressng,dwill.soe.ucsc.edu,2,"qsort",8.299996
stressng,dwill.soe.ucsc.edu,2,"remap",376.2816
stressng,dwill.soe.ucsc.edu,2,"resources",349.979911
stressng,dwill.soe.ucsc.edu,2,"rmap",1257.86862
stressng,dwill.soe.ucsc.edu,2,"shm",193.473526
stressng,dwill.soe.ucsc.edu,2,"shm-sysv",88.986305
stressng,dwill.soe.ucsc.edu,2,"stack",0
stressng,dwill.soe.ucsc.edu,2,"stackmmap",2.806411
stressng,dwill.soe.ucsc.edu,2,"str",19162.297769
stressng,dwill.soe.ucsc.edu,2,"stream",48.804431
stressng,dwill.soe.ucsc.edu,2,"tsearch",18.967963
stressng,dwill.soe.ucsc.edu,2,"vecmath",1016.502545
stressng,dwill.soe.ucsc.edu,2,"vm",34692.024833
stressng,dwill.soe.ucsc.edu,2,"vm-rw",170.935234
stressng,dwill.soe.ucsc.edu,2,"vm-splice",610013.402997
stressng,dwill.soe.ucsc.edu,2,"zero",738002.677131
stressng,dwill.soe.ucsc.edu,3,"af-alg",13188.527957
stressng,dwill.soe.ucsc.edu,3,"atomic",659337.509104
stressng,dwill.soe.ucsc.edu,3,"bigheap",39386.513059
stressng,dwill.soe.ucsc.edu,3,"brk",712952.37676
stressng,dwill.soe.ucsc.edu,3,"bsearch",371.884638
stressng,dwill.soe.ucsc.edu,3,"cache",10.9
stressng,dwill.soe.ucsc.edu,3,"cpu",228.472613
stressng,dwill.soe.ucsc.edu,3,"crypt",124.322969
stressng,dwill.soe.ucsc.edu,3,"full",227401.2759
stressng,dwill.soe.ucsc.edu,3,"heapsort",4.399988
stressng,dwill.soe.ucsc.edu,3,"hsearch",3982.611964
stressng,dwill.soe.ucsc.edu,3,"icache",1013.284394
stressng,dwill.soe.ucsc.edu,3,"lockbus",1958262.630304
stressng,dwill.soe.ucsc.edu,3,"longjmp",98037.911892
stressng,dwill.soe.ucsc.edu,3,"lsearch",8.300057
stressng,dwill.soe.ucsc.edu,3,"malloc",2638012.154131
stressng,dwill.soe.ucsc.edu,3,"matrix",4855.826164
stressng,dwill.soe.ucsc.edu,3,"memcpy",1238.021515
stressng,dwill.soe.ucsc.edu,3,"mincore",46520.837357
stressng,dwill.soe.ucsc.edu,3,"mmap",1.199034
stressng,dwill.soe.ucsc.edu,3,"mremap",45.996849
stressng,dwill.soe.ucsc.edu,3,"msync",27.304864
stressng,dwill.soe.ucsc.edu,3,"nop",199687.575989
stressng,dwill.soe.ucsc.edu,3,,468308.793228
stressng,dwill.soe.ucsc.edu,3,"numa",170.392809
stressng,dwill.soe.ucsc.edu,3,"oom-pipe",0
stressng,dwill.soe.ucsc.edu,3,"opcode",1563.392322
stressng,dwill.soe.ucsc.edu,3,"qsort",8.399973
stressng,dwill.soe.ucsc.edu,3,"remap",385.581412
stressng,dwill.soe.ucsc.edu,3,"resources",383.828987
stressng,dwill.soe.ucsc.edu,3,"rmap",506.416595
stressng,dwill.soe.ucsc.edu,3,"shm",195.799896
stressng,dwill.soe.ucsc.edu,3,"shm-sysv",968.869578
stressng,dwill.soe.ucsc.edu,3,"stack",0
stressng,dwill.soe.ucsc.edu,3,"stackmmap",2.507429
stressng,dwill.soe.ucsc.edu,3,"str",18942.494841
stressng,dwill.soe.ucsc.edu,3,"stream",48.819915
stressng,dwill.soe.ucsc.edu,3,"tsearch",19.068865
stressng,dwill.soe.ucsc.edu,3,"vecmath",1008.909508
stressng,dwill.soe.ucsc.edu,3,"vm",34691.346414
stressng,dwill.soe.ucsc.edu,3,"vm-rw",168.472
stressng,dwill.soe.ucsc.edu,3,"vm-splice",594344.564012
stressng,dwill.soe.ucsc.edu,3,"zero",728287.6512
stressng,dwill.soe.ucsc.edu,4,"af-alg",13240.363244
stressng,dwill.soe.ucsc.edu,4,"atomic",658802.14505
stressng,dwill.soe.ucsc.edu,4,"bigheap",45056.962862
stressng,dwill.soe.ucsc.edu,4,"brk",720316.893615
stressng,dwill.soe.ucsc.edu,4,"bsearch",371.96631
stressng,dwill.soe.ucsc.edu,4,"cache",11.100026
stressng,dwill.soe.ucsc.edu,4,"cpu",225.46528
stressng,dwill.soe.ucsc.edu,4,"crypt",123.30042
stressng,dwill.soe.ucsc.edu,4,"full",227989.527346
stressng,dwill.soe.ucsc.edu,4,"heapsort",4.399988
stressng,dwill.soe.ucsc.edu,4,"hsearch",4039.500482
stressng,dwill.soe.ucsc.edu,4,"icache",1002.121633
stressng,dwill.soe.ucsc.edu,4,"lockbus",1960446.528511
stressng,dwill.soe.ucsc.edu,4,"longjmp",97615.479431
stressng,dwill.soe.ucsc.edu,4,"lsearch",8.200035
stressng,dwill.soe.ucsc.edu,4,"malloc",2621419.875858
stressng,dwill.soe.ucsc.edu,4,"matrix",4861.824342
stressng,dwill.soe.ucsc.edu,4,"memcpy",1262.91536
stressng,dwill.soe.ucsc.edu,4,"mincore",46362.631023
stressng,dwill.soe.ucsc.edu,4,"mmap",1.198823
stressng,dwill.soe.ucsc.edu,4,"mremap",46.09812
stressng,dwill.soe.ucsc.edu,4,"msync",25.514163
stressng,dwill.soe.ucsc.edu,4,"nop",199057.373245
stressng,dwill.soe.ucsc.edu,4,,466458.790976
stressng,dwill.soe.ucsc.edu,4,"numa",169.297837
stressng,dwill.soe.ucsc.edu,4,"oom-pipe",0
stressng,dwill.soe.ucsc.edu,4,"opcode",1637.683952
stressng,dwill.soe.ucsc.edu,4,"qsort",8.499974
stressng,dwill.soe.ucsc.edu,4,"remap",381.443742
stressng,dwill.soe.ucsc.edu,4,"resources",285.788523
stressng,dwill.soe.ucsc.edu,4,"rmap",534.888462
stressng,dwill.soe.ucsc.edu,4,"shm",195.25624
stressng,dwill.soe.ucsc.edu,4,"shm-sysv",1306.36577
stressng,dwill.soe.ucsc.edu,4,"stack",0
stressng,dwill.soe.ucsc.edu,4,"stackmmap",1.804693
stressng,dwill.soe.ucsc.edu,4,"str",19114.190232
stressng,dwill.soe.ucsc.edu,4,"stream",48.635843
stressng,dwill.soe.ucsc.edu,4,"tsearch",18.843968
stressng,dwill.soe.ucsc.edu,4,"vecmath",1023.226935
stressng,dwill.soe.ucsc.edu,4,"vm",34694.96413
stressng,dwill.soe.ucsc.edu,4,"vm-rw",160.935688
stressng,dwill.soe.ucsc.edu,4,"vm-splice",601730.27343
stressng,dwill.soe.ucsc.edu,4,"zero",738673.060527
stressng,dwill.soe.ucsc.edu,5,"af-alg",12899.516063
stressng,dwill.soe.ucsc.edu,5,"atomic",657350.916487
stressng,dwill.soe.ucsc.edu,5,"bigheap",41948.070233
stressng,dwill.soe.ucsc.edu,5,"brk",731851.213296
stressng,dwill.soe.ucsc.edu,5,"bsearch",373.555374
stressng,dwill.soe.ucsc.edu,5,"cache",11.099985
stressng,dwill.soe.ucsc.edu,5,"cpu",222.35488
stressng,dwill.soe.ucsc.edu,5,"crypt",124.697705
stressng,dwill.soe.ucsc.edu,5,"full",226116.670387
stressng,dwill.soe.ucsc.edu,5,"heapsort",4.399989
stressng,dwill.soe.ucsc.edu,5,"hsearch",4000.113256
stressng,dwill.soe.ucsc.edu,5,"icache",1013.712001
stressng,dwill.soe.ucsc.edu,5,"lockbus",1950707.847353
stressng,dwill.soe.ucsc.edu,5,"longjmp",97457.025385
stressng,dwill.soe.ucsc.edu,5,"lsearch",8.300012
stressng,dwill.soe.ucsc.edu,5,"malloc",2627221.62653
stressng,dwill.soe.ucsc.edu,5,"matrix",4858.824675
stressng,dwill.soe.ucsc.edu,5,"memcpy",1235.806334
stressng,dwill.soe.ucsc.edu,5,"mincore",46322.111545
stressng,dwill.soe.ucsc.edu,5,"mmap",1.199414
stressng,dwill.soe.ucsc.edu,5,"mremap",46.198766
stressng,dwill.soe.ucsc.edu,5,"msync",26.087529
stressng,dwill.soe.ucsc.edu,5,"nop",200255.22147
stressng,dwill.soe.ucsc.edu,5,,462918.182946
stressng,dwill.soe.ucsc.edu,5,"numa",170.696874
stressng,dwill.soe.ucsc.edu,5,"oom-pipe",0
stressng,dwill.soe.ucsc.edu,5,"opcode",1685.801527
stressng,dwill.soe.ucsc.edu,5,"qsort",8.099992
stressng,dwill.soe.ucsc.edu,5,"remap",382.289874
stressng,dwill.soe.ucsc.edu,5,"resources",174.320199
stressng,dwill.soe.ucsc.edu,5,"rmap",1055.045031
stressng,dwill.soe.ucsc.edu,5,"shm",195.43009
stressng,dwill.soe.ucsc.edu,5,"shm-sysv",698.614836
stressng,dwill.soe.ucsc.edu,5,"stack",0
stressng,dwill.soe.ucsc.edu,5,"stackmmap",2.60492
stressng,dwill.soe.ucsc.edu,5,"str",19176.590527
stressng,dwill.soe.ucsc.edu,5,"stream",48.462572
stressng,dwill.soe.ucsc.edu,5,"tsearch",18.668392
stressng,dwill.soe.ucsc.edu,5,"vecmath",1016.377634
stressng,dwill.soe.ucsc.edu,5,"vm",34692.329388
stressng,dwill.soe.ucsc.edu,5,"vm-rw",168.78194
stressng,dwill.soe.ucsc.edu,5,"vm-splice",593220.391039
stressng,dwill.soe.ucsc.edu,5,"zero",728371.364757
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"af-alg",7629.703402
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"atomic",541919.537881
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"bigheap",47907.292179
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"brk",789381.71043
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"bsearch",310.002106
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"cache",6.299997
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"cpu",223.755439
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"crypt",133.210294
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"full",252507.49739
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"heapsort",3.90001
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"hsearch",3506.507357
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"icache",810.718934
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"lockbus",1656731.483437
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"longjmp",90767.735431
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"lsearch",7.600065
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"malloc",2659909.803165
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"matrix",4266.838454
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"memcpy",972.752038
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"mincore",39286.633453
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"mmap",1.09911
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"mremap",33.69722
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"msync",224.093731
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"nop",152892.668545
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,,459599.325882
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"numa",128.495772
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"oom-pipe",0
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"opcode",848.753937
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"qsort",8.400025
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"remap",344.05641
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"resources",3323.692213
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"rmap",1744.583206
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"shm",153.8004
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"shm-sysv",1057.003181
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"stack",0
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"stackmmap",14.397269
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"str",17427.784902
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"stream",19.630437
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"tsearch",14.369155
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"vecmath",853.154172
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"vm",34697.397825
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"vm-rw",129.360325
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"vm-splice",493021.028781
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,1,"zero",600824.732478
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"af-alg",7588.619272
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"atomic",543914.416315
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"bigheap",48161.256797
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"brk",792222.268941
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"bsearch",306.917715
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"cache",6.599971
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"cpu",223.31382
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"crypt",132.001657
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"full",245467.690327
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"heapsort",3.90001
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"hsearch",3495.425168
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"icache",831.288029
stressng,m510.quiho-ivotron.schedock-PG0.utah.cloudlab.us,2,"lockbus",1660653.275774
