benchmark,machine,repetition,test,result
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"af-alg",8105.659587
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"atomic",711229.604415
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"bigheap",37304.5035
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"brk",686002.043277
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"bsearch",380.374362
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"cache",2.999999
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"cpu",271.514117
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"crypt",164.988813
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"full",310910.994015
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"heapsort",4.600001
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"hsearch",4082.118394
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"icache",1032.387201
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"lockbus",2138243.151183
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"longjmp",117276.75215
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"lsearch",9.500053
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"malloc",2756265.819444
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"matrix",5153.839198
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"memcpy",1091.921613
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"mincore",49862.845036
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"mmap",1.199881
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"mremap",17.499104
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"msync",58.184865
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"nop",193239.411931
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,,573127.533502
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"numa",108.79827
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"oom-pipe",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"opcode",765.500913
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"qsort",10.199998
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"remap",426.56173
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"resources",1425.267247
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"rmap",796.410688
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"shm",140.313158
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"shm-sysv",38.288854
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"stack",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"stackmmap",5.2969
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"str",21689.656171
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"stream",11.349995
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"tsearch",16.186169
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"vecmath",1000.970169
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"vm",34706.729604
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"vm-rw",126.791113
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"vm-splice",627125.331523
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,1,"zero",762500.826653
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"af-alg",8386.058363
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"atomic",716326.866506
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"bigheap",38041.101873
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"brk",709002.877977
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"bsearch",358.838718
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"cache",2.799984
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"cpu",277.367664
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"crypt",163.731381
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"full",317314.417338
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"heapsort",4.599988
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"hsearch",4093.204977
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"icache",993.112014
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"lockbus",2160919.814601
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"longjmp",119102.907682
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"lsearch",9.000047
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"malloc",2811480.823924
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"matrix",5279.828071
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"memcpy",1070.724284
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"mincore",50621.767936
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"mmap",1.096154
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"mremap",17.597834
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"msync",57.881875
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"nop",186947.278063
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,,565304.646008
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"numa",107.185756
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"oom-pipe",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"opcode",764.999471
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"qsort",10.500034
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"remap",416.548228
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"resources",2467.384669
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"rmap",539.860027
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"shm",133.587271
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"shm-sysv",1095.260125
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"stack",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"stackmmap",5.499167
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"str",21270.278604
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"stream",10.739701
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"tsearch",16.554634
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"vecmath",1012.208898
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"vm",34704.228525
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"vm-rw",122.827114
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"vm-splice",625342.997851
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,2,"zero",758824.753552
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"af-alg",7982.81204
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"atomic",700526.594277
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"bigheap",36286.146007
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"brk",678798.706049
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"bsearch",384.447864
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"cache",3.199996
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"cpu",263.313294
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"crypt",167.3331
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"full",282775.713542
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"heapsort",4.800008
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"hsearch",3990.219217
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"icache",1039.753222
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"lockbus",2068756.010491
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"longjmp",119121.734985
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"lsearch",9.600054
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"malloc",2793144.974605
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"matrix",5142.840586
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"memcpy",1018.955372
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"mincore",51966.215055
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"mmap",1.097718
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"mremap",17.099082
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"msync",58.053751
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"nop",193235.663162
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,,539781.056811
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"numa",107.466492
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"oom-pipe",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"opcode",756.777302
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"qsort",9.800001
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"remap",428.511515
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"resources",1464.363512
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"rmap",697.76355
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"shm",140.918281
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"shm-sysv",321.165512
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"stack",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"stackmmap",5.398602
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"str",21491.98293
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"stream",11.050531
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"tsearch",16.37028
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"vecmath",1038.290965
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"vm",34703.18624
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"vm-rw",130.775362
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"vm-splice",610299.983466
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,3,"zero",730482.07638
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"af-alg",7806.72003
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"atomic",721277.70233
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"bigheap",36998.785742
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"brk",678672.13676
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"bsearch",382.080934
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"cache",2.999983
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"cpu",276.940634
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"crypt",163.944519
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"full",315706.971003
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"heapsort",4.699999
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"hsearch",4032.700865
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"icache",1042.312973
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"lockbus",2070486.954472
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"longjmp",117308.985919
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"lsearch",9.600007
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"malloc",2706791.450697
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"matrix",5288.825976
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"memcpy",1032.694312
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"mincore",50156.180568
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"mmap",1.199119
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"mremap",16.998693
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"msync",57.855598
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"nop",190570.076736
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,,576489.694913
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"numa",105.085288
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"oom-pipe",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"opcode",770.27574
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"qsort",10.600015
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"remap",412.470055
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"resources",1437.885439
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"rmap",667.058909
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"shm",129.029349
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"shm-sysv",1075.366525
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"stack",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"stackmmap",5.498932
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"str",21740.484488
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"stream",10.447829
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"tsearch",16.171696
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"vecmath",1002.040584
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"vm",34701.048183
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"vm-rw",127.477397
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"vm-splice",619267.386503
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,4,"zero",754864.801374
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"af-alg",7460.31641
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"atomic",733986.734921
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"bigheap",36321.821563
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"brk",706856.504652
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"bsearch",381.044855
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"cache",3.099992
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"cpu",270.992811
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"crypt",167.636551
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"full",278842.152072
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"heapsort",4.899997
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"hsearch",4035.706543
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"icache",985.018226
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"lockbus",2103965.668497
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"longjmp",116054.550235
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"lsearch",9.600044
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"malloc",2796328.252749
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"matrix",5198.831731
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"memcpy",1076.438662
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"mincore",50537.997615
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"mmap",1.199119
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"mremap",17.398179
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"msync",56.875108
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"nop",193150.222323
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,,536040.694847
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"numa",103.374787
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"oom-pipe",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"opcode",764.574079
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"qsort",10.600012
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"remap",426.96602
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"resources",1605.323596
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"rmap",1594.896944
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"shm",132.995163
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"shm-sysv",70.885631
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"stack",0
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"stackmmap",5.399585
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"str",20873.562706
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"stream",10.604329
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"tsearch",16.142032
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"vecmath",976.230593
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"vm",34696.85459
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"vm-rw",127.947848
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"vm-splice",625093.964857
stressng,c220g1.quiho2.schedock-PG0.wisc.cloudlab.us,5,"zero",697038.244962
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"af-alg",8256.758007
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"atomic",701922.382443
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"bigheap",37800.80751
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"brk",707106.605333
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"bsearch",384.460328
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"cache",3.299986
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"cpu",277.771111
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"crypt",162.318808
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"full",304230.470986
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"heapsort",4.79999
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"hsearch",4110.619797
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"icache",1036.310657
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"lockbus",2068259.413597
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"longjmp",117194.216914
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"lsearch",9.600054
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"malloc",2619793.051662
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"matrix",5137.845201
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"memcpy",1046.798103
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"mincore",51906.42795
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"mmap",1.096704
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"mremap",17.898663
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"msync",63.08378
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"nop",192993.616295
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,,575997.638831
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"numa",105.260885
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"oom-pipe",0
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"opcode",763.178402
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"qsort",10.400007
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"remap",416.771581
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"resources",1438.589954
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"rmap",1014.295105
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"shm",139.091662
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"shm-sysv",675.660871
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"stack",0
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"stackmmap",5.499745
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"str",21175.439847
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"stream",8.987113
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"tsearch",16.089029
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"vecmath",992.388288
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"vm",34703.442263
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"vm-rw",129.175183
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"vm-splice",608365.507562
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,1,"zero",759242.558316
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"af-alg",7970.341957
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"atomic",692027.704289
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"bigheap",37045.062751
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"brk",694185.791382
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"bsearch",366.780482
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"cache",3.199979
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"cpu",278.393821
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"crypt",167.314869
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"full",307805.458709
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"heapsort",4.900002
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"hsearch",3994.31238
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"icache",1008.617686
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"lockbus",2155672.146738
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"longjmp",119101.893479
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"lsearch",9.500056
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"malloc",2788353.657283
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"matrix",5101.830531
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"memcpy",1041.456175
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"mincore",50373.119216
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"mmap",1.19799
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"mremap",18.098666
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"msync",58.133617
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"nop",193175.997475
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,,538514.555127
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"numa",106.496156
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"oom-pipe",0
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"opcode",759.992408
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"qsort",10.30001
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"remap",412.770526
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"resources",1873.516623
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"rmap",344.016156
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"shm",143.536221
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"shm-sysv",225.468413
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"stack",0
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"stackmmap",5.398683
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"str",20788.433326
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"stream",11.00329
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"tsearch",17.669127
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"vecmath",1023.084145
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"vm",34695.120147
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"vm-rw",131.421303
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"vm-splice",600680.446455
stressng,c220g2.quiho2.schedock-PG0.wisc.cloudlab.us,2,"zero",766542.908605
